id,nama_lokasi,provider,alamat,kabupaten_kota,provinsi,latitude,longitude,type_charge,watt,jumlah_charger,jumlah_konektor,nama_chargerbox
251,SPKLU Apartemen L'Avenue FC,Other/General,"Jl. Raya Pasar Minggu No.Kav.16, RT.7/RW.9, Pancoran, Jakarta Selatan, DKI Jakarta 12780",Kota ADM Jakarta Selatan,DKI Jakarta ,-6.24866,106.843151,fast,50 kW,1,3,Delta DC City Charger
252,SPKLU BTN Tower,Other/General,"Menara Bank BTN, Jl. Gajah Mada No.1, Gambir, Jakarta Pusat, DKI Jakarta 10110",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.167242,106.820179,medium,25 kW,2,1,Delta AC Max
252,SPKLU BTN Tower,Other/General,"Menara Bank BTN, Jl. Gajah Mada No.1, Gambir, Jakarta Pusat, DKI Jakarta 10110",Kota ADM Jakarta Pusat,DKI Jakarta ,-6.167242,106.820179,medium,25 kW,2,2,Delta DC Wallbox
253,SPKLU MANDALIKA,Other/General,"Halte Bus Kawasan Bazar ITDC Mandalika, Lombok Tengah, Nusa Tenggara Barat",Kab Lombok Tengah,Nusa Tenggara Barat,-8.890885,116.283352,medium,25 kW,2,1,Delta AC Max
253,SPKLU MANDALIKA,Other/General,"Halte Bus Kawasan Bazar ITDC Mandalika, Lombok Tengah, Nusa Tenggara Barat",Kab Lombok Tengah,Nusa Tenggara Barat,-8.890885,116.283352,medium,25 kW,2,2,Delta DC Wallbox
254,SPKLU LOMBOK EPICENTRUM MALL,Other/General,"Jl. Sriwijaya No.333, Punia, Kec. Mataram, Kota Mataram, Nusa Tenggara Barat",Kota Mataram,Nusa Tenggara Barat,-8.5945591,116.1051464,medium,25 kW,7,1,Delta AC Max
254,SPKLU LOMBOK EPICENTRUM MALL,Other/General,"Jl. Sriwijaya No.333, Punia, Kec. Mataram, Kota Mataram, Nusa Tenggara Barat",Kota Mataram,Nusa Tenggara Barat,-8.5945591,116.1051464,medium,25 kW,7,1,1. Chargecore AC-22
254,SPKLU LOMBOK EPICENTRUM MALL,Other/General,"Jl. Sriwijaya No.333, Punia, Kec. Mataram, Kota Mataram, Nusa Tenggara Barat",Kota Mataram,Nusa Tenggara Barat,-8.5945591,116.1051464,medium,25 kW,7,1,2. Chargecore AC-22
254,SPKLU LOMBOK EPICENTRUM MALL,Other/General,"Jl. Sriwijaya No.333, Punia, Kec. Mataram, Kota Mataram, Nusa Tenggara Barat",Kota Mataram,Nusa Tenggara Barat,-8.5945591,116.1051464,medium,25 kW,7,1,3. Chargecore AC-22
254,SPKLU LOMBOK EPICENTRUM MALL,Other/General,"Jl. Sriwijaya No.333, Punia, Kec. Mataram, Kota Mataram, Nusa Tenggara Barat",Kota Mataram,Nusa Tenggara Barat,-8.5945591,116.1051464,medium,25 kW,7,1,1. CS DC Charger
254,SPKLU LOMBOK EPICENTRUM MALL,Other/General,"Jl. Sriwijaya No.333, Punia, Kec. Mataram, Kota Mataram, Nusa Tenggara Barat",Kota Mataram,Nusa Tenggara Barat,-8.5945591,116.1051464,medium,25 kW,7,1,2. CS DC Charger
254,SPKLU LOMBOK EPICENTRUM MALL,Other/General,"Jl. Sriwijaya No.333, Punia, Kec. Mataram, Kota Mataram, Nusa Tenggara Barat",Kota Mataram,Nusa Tenggara Barat,-8.5945591,116.1051464,medium,25 kW,7,2,Delta DC Wallbox
255,SPKLU PLN UP3 SUMBAWA,SPKLU PLN,"Jl setiabudi No 18, Sumbawa NTB",Kab Lombok Timur,Nusa Tenggara Barat,-8.499201,117.426695,medium,25 kW,2,1,Delta AC Max
255,SPKLU PLN UP3 SUMBAWA,SPKLU PLN,"Jl setiabudi No 18, Sumbawa NTB",Kab Lombok Timur,Nusa Tenggara Barat,-8.499201,117.426695,medium,25 kW,2,2,Delta DC Wallbox
256,SPKLU PLN UP3 BIMA,SPKLU PLN,"Bima, Monggonao, Kec. Mpunda, Kab. Bima, Nusa Tenggara Barat. 84116",Kab Bima,Nusa Tenggara Barat,-8.459336,118.741104,medium,25 kW,1,2,Delta DC Wallbox
257,SPKLU PLN ULP BIMA KOTA,SPKLU PLN,"Bima, Monggonao, Kec. Mpunda, Kab. Bima, Nusa Tenggara Barat. 84116",Kab Bima,Nusa Tenggara Barat,-8.459336,118.741104,medium,22 kW,1,1,Delta AC Max
258,SPKLU PLN ULP MOUTONG,SPKLU PLN,"Jl. Trans Sulawesi  Kec. Moutong, Kab. Parigi Moutong, Sulawesi Tengah",Kab Parigi Moutong,Sulawesi Tengah,0.465141,121.226138,fast,60 kW,1,3,Proteksindo DC EVDX-60
259,SPKLU BANDARA SMB II PALEMBANG,Other/General,"Jl. Bandara Sultan Mahmud Badaruddin II, Talang Betutu, Kec. Sukarami, Kota Palembang",Kota Palembang,Sumatera Selatan,-2.894585,104.704701,fast,50 kW,1,3,Delta DC City Charger
260,SPKLU PLN UP3 BINJAI,SPKLU PLN,"Jl. Tengku Amir Hamzah No.37, Pahlawan, Kec. Binjai Utara, Kota Binjai, Sumatera Utara 20748",Kota Binjai,Sumatera Utara,3.614462,98.495651,medium,30 kW,2,1,AC Mini Plus
260,SPKLU PLN UP3 BINJAI,SPKLU PLN,"Jl. Tengku Amir Hamzah No.37, Pahlawan, Kec. Binjai Utara, Kota Binjai, Sumatera Utara 20748",Kota Binjai,Sumatera Utara,3.614462,98.495651,medium,30 kW,2,2,PHIHONG DC Wall Mount
261,SPKLU PLN ULP LIMBOTO (PAGUYAMAN),SPKLU PLN,"Jl. Trans Sulawesi, Molombulahe, Kec. Paguyaman, Kabupaten Boalemo, Gorontalo 96261",Kab Boalemo,Gorontalo,0.632775,122.571129,standard,7 kW,1,1,Wall Mount AC Charger
262,SPKLU REST AREA KM 57 A RUAS JAKARTA - CIKAMPEK,Other/General,"Jl. Tol Cikampek KM 57+500, Wanasari, Kec. Telukjambe Bar., Karawang, Jawa Barat 41361",Kab Karawang,Jawa Barat,-6.367146,107.360867,ultrafast,200 kW,3,1,Delta AC Max
262,SPKLU REST AREA KM 57 A RUAS JAKARTA - CIKAMPEK,Other/General,"Jl. Tol Cikampek KM 57+500, Wanasari, Kec. Telukjambe Bar., Karawang, Jawa Barat 41361",Kab Karawang,Jawa Barat,-6.367146,107.360867,ultrafast,200 kW,3,2,Delta DC 200 kW City Charger
262,SPKLU REST AREA KM 57 A RUAS JAKARTA - CIKAMPEK,Other/General,"Jl. Tol Cikampek KM 57+500, Wanasari, Kec. Telukjambe Bar., Karawang, Jawa Barat 41361",Kab Karawang,Jawa Barat,-6.367146,107.360867,ultrafast,200 kW,3,2,SINEXCEL DC CHARGER 180kW
263,SPKLU REST AREA KM 62 B RUAS JAKARTA - CIKAMPEK,Other/General,"Jl. Tol Jakarta - Cikampek No.KM 62, Mekarjaya, Kec. Purwasari, Karawang, Jawa Barat 41373",Kab Karawang,Jawa Barat,-6.3886543,107.3949849,ultrafast,200 kW,4,2,ABB Terra 50
263,SPKLU REST AREA KM 62 B RUAS JAKARTA - CIKAMPEK,Other/General,"Jl. Tol Jakarta - Cikampek No.KM 62, Mekarjaya, Kec. Purwasari, Karawang, Jawa Barat 41373",Kab Karawang,Jawa Barat,-6.3886543,107.3949849,ultrafast,200 kW,4,1,Delta AC Max
263,SPKLU REST AREA KM 62 B RUAS JAKARTA - CIKAMPEK,Other/General,"Jl. Tol Jakarta - Cikampek No.KM 62, Mekarjaya, Kec. Purwasari, Karawang, Jawa Barat 41373",Kab Karawang,Jawa Barat,-6.3886543,107.3949849,ultrafast,200 kW,4,1,CS AC Charger
263,SPKLU REST AREA KM 62 B RUAS JAKARTA - CIKAMPEK,Other/General,"Jl. Tol Jakarta - Cikampek No.KM 62, Mekarjaya, Kec. Purwasari, Karawang, Jawa Barat 41373",Kab Karawang,Jawa Barat,-6.3886543,107.3949849,ultrafast,200 kW,4,2,Delta DC 200 kW City Charger
264,SPKLU REST AREA KM 130 A RUAS CIPALI,Other/General,"Jl. Tol Cikopo - Palimanan No.KM 130A, Sanca, Kec. Gantar, Kabupaten Indramayu, Jawa Barat 45264",Kab Indramayu,Jawa Barat,-6.57588,107.960335,ultrafast,200 kW,4,1,Delta AC Max
264,SPKLU REST AREA KM 130 A RUAS CIPALI,Other/General,"Jl. Tol Cikopo - Palimanan No.KM 130A, Sanca, Kec. Gantar, Kabupaten Indramayu, Jawa Barat 45264",Kab Indramayu,Jawa Barat,-6.57588,107.960335,ultrafast,200 kW,4,2,2. Delta DC 80 kW City Charger
264,SPKLU REST AREA KM 130 A RUAS CIPALI,Other/General,"Jl. Tol Cikopo - Palimanan No.KM 130A, Sanca, Kec. Gantar, Kabupaten Indramayu, Jawa Barat 45264",Kab Indramayu,Jawa Barat,-6.57588,107.960335,ultrafast,200 kW,4,2,1. Delta DC 200 kW City Charger
264,SPKLU REST AREA KM 130 A RUAS CIPALI,Other/General,"Jl. Tol Cikopo - Palimanan No.KM 130A, Sanca, Kec. Gantar, Kabupaten Indramayu, Jawa Barat 45264",Kab Indramayu,Jawa Barat,-6.57588,107.960335,ultrafast,200 kW,4,1,Delta DC Wallbox
265,SPKLU REST AREA KM 130 B RUAS CIPALI,Other/General,"Jl. Tol Cikopo - Palimanan No.KM 130B, Sanca, Kec. Gantar, Kabupaten Indramayu, Jawa Barat 45264",Kab Indramayu,Jawa Barat,-6.5766231,107.9601265,fast,60 kW,3,1,Delta AC Max
265,SPKLU REST AREA KM 130 B RUAS CIPALI,Other/General,"Jl. Tol Cikopo - Palimanan No.KM 130B, Sanca, Kec. Gantar, Kabupaten Indramayu, Jawa Barat 45264",Kab Indramayu,Jawa Barat,-6.5766231,107.9601265,fast,60 kW,3,1,Delta DC Wallbox
265,SPKLU REST AREA KM 130 B RUAS CIPALI,Other/General,"Jl. Tol Cikopo - Palimanan No.KM 130B, Sanca, Kec. Gantar, Kabupaten Indramayu, Jawa Barat 45264",Kab Indramayu,Jawa Barat,-6.5766231,107.9601265,fast,60 kW,3,3,Proteksindo DC EVDX-60
266,SPKLU REST AREA KM 101 B RUAS CIPALI (UFC),Ufc,"Jl. Tol Cikopo - Palimanan No.KM 101B, Batusari, Kec. Dawuan, Kabupaten Subang, Jawa Barat 41271",Kab Subang,Jawa Barat,-6.5091024,107.7186932,ultrafast,200 kW,2,2,Delta DC 200 kW City Charger
266,SPKLU REST AREA KM 101 B RUAS CIPALI (UFC),Ufc,"Jl. Tol Cikopo - Palimanan No.KM 101B, Batusari, Kec. Dawuan, Kabupaten Subang, Jawa Barat 41271",Kab Subang,Jawa Barat,-6.5091024,107.7186932,ultrafast,200 kW,2,3,Proteksindo DC EVDX-60
267,SPKLU Center Rest Area KM 228 A,Other/General,"Jl. Tol Kanci - Pejagan No.KM 228A, Jatirenggang, Kec. Pabuaran, Kab. Cirebon, Jawa Barat",Kab Cirebon,Jawa Barat,-6.881331,108.7027781,ultrafast,200 kW,6,2,ABB Terra 50
267,SPKLU Center Rest Area KM 228 A,Other/General,"Jl. Tol Kanci - Pejagan No.KM 228A, Jatirenggang, Kec. Pabuaran, Kab. Cirebon, Jawa Barat",Kab Cirebon,Jawa Barat,-6.881331,108.7027781,ultrafast,200 kW,6,1,Delta AC Max
267,SPKLU Center Rest Area KM 228 A,Other/General,"Jl. Tol Kanci - Pejagan No.KM 228A, Jatirenggang, Kec. Pabuaran, Kab. Cirebon, Jawa Barat",Kab Cirebon,Jawa Barat,-6.881331,108.7027781,ultrafast,200 kW,6,2,Delta DC 200 kW City Charger
267,SPKLU Center Rest Area KM 228 A,Other/General,"Jl. Tol Kanci - Pejagan No.KM 228A, Jatirenggang, Kec. Pabuaran, Kab. Cirebon, Jawa Barat",Kab Cirebon,Jawa Barat,-6.881331,108.7027781,ultrafast,200 kW,6,1,Delta DC Wallbox
267,SPKLU Center Rest Area KM 228 A,Other/General,"Jl. Tol Kanci - Pejagan No.KM 228A, Jatirenggang, Kec. Pabuaran, Kab. Cirebon, Jawa Barat",Kab Cirebon,Jawa Barat,-6.881331,108.7027781,ultrafast,200 kW,6,1,1. Teison 22 KW
267,SPKLU Center Rest Area KM 228 A,Other/General,"Jl. Tol Kanci - Pejagan No.KM 228A, Jatirenggang, Kec. Pabuaran, Kab. Cirebon, Jawa Barat",Kab Cirebon,Jawa Barat,-6.881331,108.7027781,ultrafast,200 kW,6,1,2. Teison 22 KW
268,SPKLU REST AREA KM 229 B RUAS KANCI - PEJAGAN,Other/General,"Jl. Tol Kanci - Pejagan No.KM 229B, Jatirenggang, Kec. Pabuaran, Kab. Cirebon, Jawa Barat",Kab Cirebon,Jawa Barat,-6.884346,108.707599,ultrafast,200 kW,4,2,ABB Terra 50
268,SPKLU REST AREA KM 229 B RUAS KANCI - PEJAGAN,Other/General,"Jl. Tol Kanci - Pejagan No.KM 229B, Jatirenggang, Kec. Pabuaran, Kab. Cirebon, Jawa Barat",Kab Cirebon,Jawa Barat,-6.884346,108.707599,ultrafast,200 kW,4,1,Delta AC Max
268,SPKLU REST AREA KM 229 B RUAS KANCI - PEJAGAN,Other/General,"Jl. Tol Kanci - Pejagan No.KM 229B, Jatirenggang, Kec. Pabuaran, Kab. Cirebon, Jawa Barat",Kab Cirebon,Jawa Barat,-6.884346,108.707599,ultrafast,200 kW,4,2,Delta DC 200 kW City Charger
268,SPKLU REST AREA KM 229 B RUAS KANCI - PEJAGAN,Other/General,"Jl. Tol Kanci - Pejagan No.KM 229B, Jatirenggang, Kec. Pabuaran, Kab. Cirebon, Jawa Barat",Kab Cirebon,Jawa Barat,-6.884346,108.707599,ultrafast,200 kW,4,1,Delta DC Wallbox
269,SPKLU REST AREA (TRAVOY) KM 88 A RUAS CIPULARANG,Travoy,"Jl. Tol Cipularang No.KM 88A, Sukajaya, Kec. Sukatani, Kabupaten Purwakarta, Jawa Barat 41167",Kab Purwakarta,Jawa Barat,-6.601573,107.4271446,ultrafast,200 kW,6,1,2. Delta AC Max
269,SPKLU REST AREA (TRAVOY) KM 88 A RUAS CIPULARANG,Travoy,"Jl. Tol Cipularang No.KM 88A, Sukajaya, Kec. Sukatani, Kabupaten Purwakarta, Jawa Barat 41167",Kab Purwakarta,Jawa Barat,-6.601573,107.4271446,ultrafast,200 kW,6,2,2. Delta DC 200 kW City Charger
269,SPKLU REST AREA (TRAVOY) KM 88 A RUAS CIPULARANG,Travoy,"Jl. Tol Cipularang No.KM 88A, Sukajaya, Kec. Sukatani, Kabupaten Purwakarta, Jawa Barat 41167",Kab Purwakarta,Jawa Barat,-6.601573,107.4271446,ultrafast,200 kW,6,2,Delta DC 200 kW City Charger
269,SPKLU REST AREA (TRAVOY) KM 88 A RUAS CIPULARANG,Travoy,"Jl. Tol Cipularang No.KM 88A, Sukajaya, Kec. Sukatani, Kabupaten Purwakarta, Jawa Barat 41167",Kab Purwakarta,Jawa Barat,-6.601573,107.4271446,ultrafast,200 kW,6,2,Delta DC Wallbox
269,SPKLU REST AREA (TRAVOY) KM 88 A RUAS CIPULARANG,Travoy,"Jl. Tol Cipularang No.KM 88A, Sukajaya, Kec. Sukatani, Kabupaten Purwakarta, Jawa Barat 41167",Kab Purwakarta,Jawa Barat,-6.601573,107.4271446,ultrafast,200 kW,6,2,1. SINEXCEL DC CHARGER 180kW
269,SPKLU REST AREA (TRAVOY) KM 88 A RUAS CIPULARANG,Travoy,"Jl. Tol Cipularang No.KM 88A, Sukajaya, Kec. Sukatani, Kabupaten Purwakarta, Jawa Barat 41167",Kab Purwakarta,Jawa Barat,-6.601573,107.4271446,ultrafast,200 kW,6,2,2. SINEXCEL DC CHARGER 180kW
270,SPKLU REST AREA (TRAVOY) KM 88 B RUAS CIPULARANG,Travoy,"Jl. Tol Cipularang No.KM 88B, Sukajaya, Kec. Sukatani, Kabupaten Purwakarta, Jawa Barat 41167",Kab Purwakarta,Jawa Barat,-6.6042097,107.4235304,ultrafast,200 kW,6,1,2. Delta AC Max
270,SPKLU REST AREA (TRAVOY) KM 88 B RUAS CIPULARANG,Travoy,"Jl. Tol Cipularang No.KM 88B, Sukajaya, Kec. Sukatani, Kabupaten Purwakarta, Jawa Barat 41167",Kab Purwakarta,Jawa Barat,-6.6042097,107.4235304,ultrafast,200 kW,6,1,1. Delta AC Max
270,SPKLU REST AREA (TRAVOY) KM 88 B RUAS CIPULARANG,Travoy,"Jl. Tol Cipularang No.KM 88B, Sukajaya, Kec. Sukatani, Kabupaten Purwakarta, Jawa Barat 41167",Kab Purwakarta,Jawa Barat,-6.6042097,107.4235304,ultrafast,200 kW,6,2,Delta DC 200 kW City Charger
270,SPKLU REST AREA (TRAVOY) KM 88 B RUAS CIPULARANG,Travoy,"Jl. Tol Cipularang No.KM 88B, Sukajaya, Kec. Sukatani, Kabupaten Purwakarta, Jawa Barat 41167",Kab Purwakarta,Jawa Barat,-6.6042097,107.4235304,ultrafast,200 kW,6,3,Proteksindo DC EVDX-60
270,SPKLU REST AREA (TRAVOY) KM 88 B RUAS CIPULARANG,Travoy,"Jl. Tol Cipularang No.KM 88B, Sukajaya, Kec. Sukatani, Kabupaten Purwakarta, Jawa Barat 41167",Kab Purwakarta,Jawa Barat,-6.6042097,107.4235304,ultrafast,200 kW,6,2,1. Proteksindo DC-50
270,SPKLU REST AREA (TRAVOY) KM 88 B RUAS CIPULARANG,Travoy,"Jl. Tol Cipularang No.KM 88B, Sukajaya, Kec. Sukatani, Kabupaten Purwakarta, Jawa Barat 41167",Kab Purwakarta,Jawa Barat,-6.6042097,107.4235304,ultrafast,200 kW,6,2,2. Proteksindo DC-50
271,SPKLU PUSPEM KAB. BADUNG,Other/General,"Sempidi, Kec. Mengwi, Kabupaten Badung, Bali 80351",Kab Badung,Bali,-8.602467,115.180388,ultrafast,200 kW,2,2,1. Delta DC 200 kW City Charger
271,SPKLU PUSPEM KAB. BADUNG,Other/General,"Sempidi, Kec. Mengwi, Kabupaten Badung, Bali 80351",Kab Badung,Bali,-8.602467,115.180388,ultrafast,200 kW,2,2,2. Delta DC 200 kW City Charger
272,SPKLU KP LIMBANGAN,Other/General,"Jl. Nasional III, Limbangan Timur, Kec. Balubur Limbangan, Kabupaten Garut, Jawa Barat 44186",Kab Garut,Jawa Barat,-7.0345837,107.9853226,medium,25 kW,2,2,Delta DC Wallbox
272,SPKLU KP LIMBANGAN,Other/General,"Jl. Nasional III, Limbangan Timur, Kec. Balubur Limbangan, Kabupaten Garut, Jawa Barat 44186",Kab Garut,Jawa Barat,-7.0345837,107.9853226,medium,25 kW,2,1,Phihong AC Wall Mount
273,SPKLU PLN ICON HUB (BRAGA HERITAGE),SPKLU PLN,"Jl. Braga No.15, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",Kota Bandung,Jawa Barat,-6.9200825,107.6093717,ultrafast,200 kW,3,1,Delta AC Max
273,SPKLU PLN ICON HUB (BRAGA HERITAGE),SPKLU PLN,"Jl. Braga No.15, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",Kota Bandung,Jawa Barat,-6.9200825,107.6093717,ultrafast,200 kW,3,1,AC Mini Plus
273,SPKLU PLN ICON HUB (BRAGA HERITAGE),SPKLU PLN,"Jl. Braga No.15, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",Kota Bandung,Jawa Barat,-6.9200825,107.6093717,ultrafast,200 kW,3,2,Delta DC 200 kW City Charger
274,SPKLU PLN ULP MENGWI,SPKLU PLN,"Jl. Raya Abianbase, Kapal, Kec. Mengwi, Kabupaten Badung, Bali 80351",Kab Badung,Bali,-8.5837241,115.1805496,medium,25 kW,2,1,Delta AC Max
274,SPKLU PLN ULP MENGWI,SPKLU PLN,"Jl. Raya Abianbase, Kapal, Kec. Mengwi, Kabupaten Badung, Bali 80351",Kab Badung,Bali,-8.5837241,115.1805496,medium,25 kW,2,2,Delta DC Wallbox
275,SPKLU ANJUNGAN BETUTU GILIMANUK,Other/General,"Gilimanuk, Kec. Melaya, Kabupaten Jembrana, Bali 82252",Kab Jembrana,Bali,-8.16845,114.435156,fast,50 kW,2,3,Delta DC City Charger
275,SPKLU ANJUNGAN BETUTU GILIMANUK,Other/General,"Gilimanuk, Kec. Melaya, Kabupaten Jembrana, Bali 82252",Kab Jembrana,Bali,-8.16845,114.435156,fast,50 kW,2,1,2. Teison 22 KW
276,SPKLU PLN ULP SERIRIT,SPKLU PLN,"Jl. Sudirman No.91-119, Seririt, Kec. Seririt, Kabupaten Buleleng, Bali 81153",Kab Buleleng,Bali,-8.1926245,114.9410737,medium,25 kW,2,1,Delta AC Max
276,SPKLU PLN ULP SERIRIT,SPKLU PLN,"Jl. Sudirman No.91-119, Seririt, Kec. Seririt, Kabupaten Buleleng, Bali 81153",Kab Buleleng,Bali,-8.1926245,114.9410737,medium,25 kW,2,2,PHIHONG DC Wall Mount
277,SPKLU PLN UP3 PEKALONGAN,SPKLU PLN,"Jl. Manggis No.2, Sampangan, Kec. Pekalongan Timur, Kota Pekalongan, Jawa Tengah",Kota Pekalongan,Jawa Tengah,-6.88452,109.67178,ultrafast,180 kW,2,1,AC Mini Plus
277,SPKLU PLN UP3 PEKALONGAN,SPKLU PLN,"Jl. Manggis No.2, Sampangan, Kec. Pekalongan Timur, Kota Pekalongan, Jawa Tengah",Kota Pekalongan,Jawa Tengah,-6.88452,109.67178,ultrafast,180 kW,2,2,Titan V5 Hyperion 180kW
278,SPKLU PLN ULP SLAWI,SPKLU PLN,"Jl. Jenderal Ahmad Yani No.60, Kedungcokol, Slawi Wetan, Kec. Slawi, Kabupaten Tegal, Jawa Tengah",Kota Tegal,Jawa Tengah,-6.98043,109.13984,medium,25 kW,2,1,AC Mini Plus
278,SPKLU PLN ULP SLAWI,SPKLU PLN,"Jl. Jenderal Ahmad Yani No.60, Kedungcokol, Slawi Wetan, Kec. Slawi, Kabupaten Tegal, Jawa Tengah",Kota Tegal,Jawa Tengah,-6.98043,109.13984,medium,25 kW,2,1,CS DC Charger
279,SPKLU PLN ULP JEPARA,SPKLU PLN,"Jl. Kartini No.23, Kauman, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59417",Kab Jepara,Jawa Tengah,-6.5940833,110.6662778,ultrafast,180 kW,3,1,AC Mini Plus
279,SPKLU PLN ULP JEPARA,SPKLU PLN,"Jl. Kartini No.23, Kauman, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59417",Kab Jepara,Jawa Tengah,-6.5940833,110.6662778,ultrafast,180 kW,3,1,Chargecore AC-22
279,SPKLU PLN ULP JEPARA,SPKLU PLN,"Jl. Kartini No.23, Kauman, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59417",Kab Jepara,Jawa Tengah,-6.5940833,110.6662778,ultrafast,180 kW,3,2,Titan V5 Hyperion 180kW
280,SPKLU PLN ULP KARANGANYAR,SPKLU PLN,"Jl. Slamet Riyadi, Badran Asri, Lalung, Karanganyar, Jawa Tengah 57713",Kab Karanganyar,Jawa Tengah,-7.595762,110.937804,medium,22 kW,2,1,AC Mini Plus
280,SPKLU PLN ULP KARANGANYAR,SPKLU PLN,"Jl. Slamet Riyadi, Badran Asri, Lalung, Karanganyar, Jawa Tengah 57713",Kab Karanganyar,Jawa Tengah,-7.595762,110.937804,medium,22 kW,2,1,CS AC Charger
281,SPKLU PLN ULP BOYOLALI,SPKLU PLN,"Jl. Merbabu No.79, Surowedana, Pulisen, Boyolali, Jawa Tengah",Kab Boyolali,Jawa Tengah,-7.531637,110.594036,medium,22 kW,2,1,AC Mini Plus
281,SPKLU PLN ULP BOYOLALI,SPKLU PLN,"Jl. Merbabu No.79, Surowedana, Pulisen, Boyolali, Jawa Tengah",Kab Boyolali,Jawa Tengah,-7.531637,110.594036,medium,22 kW,2,1,Chargecore AC-22
282,SPKLU PLN UP3 KLATEN,SPKLU PLN,"Jl. Perintis Kemerdekaan No.3A, Peraksangkal, Jonggrangan, Kec. Klaten Utara, Kabupaten Klaten, Jawa Tengah",Kab Klaten,Jawa Tengah,-7.68916,110.622723,ultrafast,180 kW,2,1,AC Mini Plus
282,SPKLU PLN UP3 KLATEN,SPKLU PLN,"Jl. Perintis Kemerdekaan No.3A, Peraksangkal, Jonggrangan, Kec. Klaten Utara, Kabupaten Klaten, Jawa Tengah",Kab Klaten,Jawa Tengah,-7.68916,110.622723,ultrafast,180 kW,2,2,Titan V5 Hyperion 180kW
283,SPKLU PLN ULP WONOSARI,SPKLU PLN,"Jl. Kolonel Sugiyono No.5, Purbosari, Wonosari, Kec. Wonosari, Kabupaten Gunung Kidul, DIY 55851",Kab Gunungkidul,DI Yogyakarta,-7.964085,110.602275,standard,7 kW,1,1,AC Mini Plus
284,SPKLU PLN ULP PURBALINGGA,SPKLU PLN,"Jl. Jend. Sudirman No.113, Purbalingga, Jawa Tengah 53316",Kab Purbalingga,Jawa Tengah,-7.3896,109.36529,medium,25 kW,2,1,AC Mini Plus
284,SPKLU PLN ULP PURBALINGGA,SPKLU PLN,"Jl. Jend. Sudirman No.113, Purbalingga, Jawa Tengah 53316",Kab Purbalingga,Jawa Tengah,-7.3896,109.36529,medium,25 kW,2,1,CS DC Charger
285,SPKLU PLN ULP WONOSOBO,SPKLU PLN,"Jl. Honggoderpo No.7, Pensil Sari, Wonosobo, Jawa Tengah 56311",Kab Wonosobo,Jawa Tengah,-7.36891,109.89999,medium,25 kW,2,1,AC Mini Plus
285,SPKLU PLN ULP WONOSOBO,SPKLU PLN,"Jl. Honggoderpo No.7, Pensil Sari, Wonosobo, Jawa Tengah 56311",Kab Wonosobo,Jawa Tengah,-7.36891,109.89999,medium,25 kW,2,1,CS DC Charger
286,SPKLU PLN ULP KEBUMEN,SPKLU PLN,"Jl. Tentara Pelajar No.19, Panggel, Panjer, Kec. Kebumen, Kabupaten Kebumen, Jawa Tengah",Kab Kebumen,Jawa Tengah,-7.67509,109.67049,medium,25 kW,2,1,AC Mini Plus
286,SPKLU PLN ULP KEBUMEN,SPKLU PLN,"Jl. Tentara Pelajar No.19, Panggel, Panjer, Kec. Kebumen, Kabupaten Kebumen, Jawa Tengah",Kab Kebumen,Jawa Tengah,-7.67509,109.67049,medium,25 kW,2,1,CS DC Charger
287,SPKLU PLN ULP UNGARAN,SPKLU PLN,"Jl. Gatot Subroto No.190, Kuncen, Ungaran, Kec. Ungaran Bar, Kabupaten Semarang, Jawa Tengah 50517",Kab Semarang,Jawa Tengah,-7.12587,110.40626,medium,25 kW,2,1,Delta AC Max
287,SPKLU PLN ULP UNGARAN,SPKLU PLN,"Jl. Gatot Subroto No.190, Kuncen, Ungaran, Kec. Ungaran Bar, Kabupaten Semarang, Jawa Tengah 50517",Kab Semarang,Jawa Tengah,-7.12587,110.40626,medium,25 kW,2,2,Delta DC Wallbox
288,SPKLU PLN ULP PURWOREJO,SPKLU PLN,"Jl. A. Yani, Kedungputri, Baledono, Kec. Purworejo, Kabupaten Purworejo",Kab Purworejo,Jawa Tengah,-7.713171,110.011649,medium,25 kW,2,1,AC Mini Plus
288,SPKLU PLN ULP PURWOREJO,SPKLU PLN,"Jl. A. Yani, Kedungputri, Baledono, Kec. Purworejo, Kabupaten Purworejo",Kab Purworejo,Jawa Tengah,-7.713171,110.011649,medium,25 kW,2,1,CS DC Charger
289,Resto Ayam Goreng Gringging Lombok,Other/General,"Telaga Utama Road, Sambikerep, Kota Surabaya, Jawa Timur 60217",Kota Surabaya,Jawa Timur,-7.28541,112.647684,fast,60 kW,1,3,1. Proteksindo DC EVDX-60
290,SPKLU DITLANTAS POLDA BALI,Other/General,"Jl. WR Supratman No.6, Dangin Puri Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80236",Kota Denpasar,Bali,-8.64968,115.225531,standard,7 kW,4,1,01. Wall Mount AC Charger
